roll_no,sub_code,internal_marks,external_marks,back_marks,sgpa
1783930022,REC501A,11,22,--,5.04
1783930022,REC502,15,35,--,5.04
1783930022,REC503,10,4,--,5.04
1783930022,REC051,14,39,--,5.04
1783930022,REC551,33,36,--,5.04
1783930022,REC552,38,38,--,5.04
1783930022,REC553,37,37,--,5.04
1783930022,REC554,32,38,--,5.04
1783930022,RAS601,27,39,--,6.5
1783930022,RUC601,25,38,--,6.5
1783930022,RIC603,16,31,--,6.5
1783930022,REC601,19,33,--,6.5
1783930022,REC602,22,35,--,6.5
1783930022,REC064,18,33,--,6.5
1783930022,REC651,40,39,--,6.5
1783930022,REC652,44,40,--,6.5
1783930022,RIC653,38,38,--,6.5
1783930022,RIC651,38,38,--,6.5
1783930023,RAS101,15,53,--,6.25
1783930023,RAS102,20,11,22*,6.25
1783930023,RAS103,21,37,--,6.25
1783930023,RME101,23,23,--,6.25
1783930023,RCS101,19,34,--,6.25
1783930023,RAS152,40,38,--,6.25
1783930023,RME151,43,42,--,6.25
1783930023,RCS151,49,40,--,6.25
1783930023,RCE151,42,39,--,6.25
1783930023,RAS203,15,30,--,5.88
1783930023,RAS201,17,40,--,5.88
1783930023,REE201,20,33,--,5.88
1783930023,RAS204,21,28,--,5.88
1783930023,REC201,15,20,43*,5.88
1783930023,RAS251,43,45,--,5.88
1783930023,RME251,###,0,--,5.88
1783930023,RAS254,40,40,--,5.88
1783930023,RME252,40,35,--,5.88
1783930023,RAS301,20,28,--,5.58
1783930023,RVE301,16,41,--,5.58
1783930023,REE305,24,53,--,5.58
1783930023,REC301,22,9,--,5.58
1783930023,REC302,18,25,--,5.58
1783930023,REC303,19,53,--,5.58
1783930023,REC351,36,40,--,5.58
1783930023,REC352,44,34,--,5.58
1783930023,REC353,42,41,--,5.58
1783930023,REC354,28,35,--,5.58
1783930023,ROE047,18,5,35*,6.29
1783930023,RAS402,17,12,27*,6.29
1783930023,REC401,18,42,--,6.29
1783930023,REC402,18,44,--,6.29
1783930023,REC403,15,35,--,6.29
1783930023,RCS406,12,35,--,6.29
1783930023,REC451,35,35,--,6.29
1783930023,REC452,33,46,--,6.29
1783930023,REC453,36,39,--,6.29
1783930023,RCS456,41,39,--,6.29
1783930023,RAS501,23,35,--,6.13
1783930023,RAS502,22,24,--,6.13
1783930023,REC501A,16,37,--,6.13
1783930023,REC502,18,27,--,6.13
1783930023,REC503,16,32,--,6.13
1783930023,REC051,17,43,--,6.13
1783930023,REC551,36,40,--,6.13
1783930023,REC552,40,41,--,6.13
1783930023,REC553,39,40,--,6.13
1783930023,REC554,35,38,--,6.13
1783930023,RAS601,28,43,--,6.79
1783930023,RUC601,25,41,--,6.79
1783930023,RIC603,15,34,--,6.79
1783930023,REC601,21,38,--,6.79
1783930023,REC602,25,41,--,6.79
1783930023,REC064,18,36,--,6.79
1783930023,REC651,43,40,--,6.79
1783930023,REC652,46,41,--,6.79
1783930023,RIC653,34,37,--,6.79
1783930023,RIC651,35,38,--,6.79
1783930023,ROE072,22,27,--,7.08
1783930023,REC072,28,23,--,7.08
1783930023,REC075,28,46,--,7.08
1783930023,REC701,21,41,--,7.08
1783930023,REC702,24,25,--,7.08
1783930023,REC751,46,44,--,7.08
1783930023,REC752,45,44,--,7.08
1783930023,REC753,78,,--,7.08
1783930023,REC754,165,,--,7.08
1783930024,RAS101,23,38,--,8
1783930024,RAS102,24,37,--,8
1783930024,RAS103,26,59,--,8
1783930024,RME101,27,41,--,8
1783930024,RCS101,27,51,--,8
1783930024,RAS152,48,48,--,8
1783930024,RME151,46,48,--,8
1783930024,RCS151,47,44,--,8
1783930024,RCE151,39,42,--,8
1783930024,RAS203,23,42,--,7.71
1783930024,RAS201,23,52,--,7.71
1783930024,REE201,29,45,--,7.71
1783930024,RAS204,21,37,--,7.71
1783930024,REC201,24,37,--,7.71
1783930024,RAS251,45,46,--,7.71
1783930024,REE251,48,46,--,7.71
1783930024,RAS254,40,45,--,7.71
1783930024,RME252,44,45,--,7.71
1783930024,RAS301,22,56,--,7.63
1783930024,RVE301,22,28,--,7.63
1783930024,REE305,27,52,--,7.63
1783930024,REC301,29,46,--,7.63
1783930024,REC302,20,44,--,7.63
1783930024,REC303,24,43,--,7.63
1783930024,REC351,42,48,--,7.63
1783930024,REC352,36,35,--,7.63
1783930024,REC353,39,45,--,7.63
1783930024,REC354,42,45,--,7.63
1783930024,ROE047,27,51,--,7.63
1783930024,RAS402,25,28,--,7.63
1783930024,REC401,23,47,--,7.63
1783930024,REC402,20,48,--,7.63
1783930024,REC403,24,53,--,7.63
1783930024,RCS406,24,47,--,7.63
1783930024,REC451,38,37,--,7.63
1783930024,REC452,34,38,--,7.63
1783930024,REC453,36,38,--,7.63
1783930024,RCS456,44,44,--,7.63
1783930024,RAS501,26,42,--,7.42
1783930024,RAS502,25,44,--,7.42
1783930024,REC501A,20,46,--,7.42
1783930024,REC502,23,29,--,7.42
1783930024,REC503,27,56,--,7.42
1783930024,REC051,22,47,--,7.42
1783930024,REC551,37,47,--,7.42
1783930024,REC552,45,43,--,7.42
1783930024,REC553,44,42,--,7.42
1783930024,REC554,36,47,--,7.42
1783930024,RAS601,28,52,--,7.83
1783930024,RUC601,25,50,--,7.83
1783930024,RIC603,15,43,--,7.83
1783930024,REC601,25,50,--,7.83
1783930024,REC602,25,50,--,7.83
1783930024,REC064,18,45,--,7.83
1783930024,REC651,44,44,--,7.83
1783930024,REC652,47,45,--,7.83
1783930024,RIC653,37,42,--,7.83
1783930024,RIC651,34,41,--,7.83
1783930024,ROE072,25,47,--,8.08
1783930024,REC072,26,44,--,8.08
1783930024,REC075,26,47,--,8.08
1783930024,REC701,23,50,--,8.08
1783930024,REC702,26,41,--,8.08
1783930024,REC751,42,46,--,8.08
1783930024,REC752,42,46,--,8.08
1783930024,REC753,79,,--,8.08
1783930024,REC754,160,,--,8.08
1783930025,RAS101,18,28,--,6.17
1783930025,RAS102,19,44,--,6.17
1783930025,RAS103,20,23,--,6.17
1783930025,RME101,17,3,28*,6.17
1783930025,RCS101,22,44,--,6.17
1783930025,RAS152,40,40,--,6.17
1783930025,RME151,40,47,--,6.17
1783930025,RCS151,42,41,--,6.17
1783930025,RCE151,40,39,--,6.17
1783930025,RAS203,15,3,7*,4.33
1783930025,RAS201,15,13,23*,4.33
1783930025,REE201,19,41,--,4.33
1783930025,RAS204,21,23,--,4.33
1783930025,REC201,9,15,37*,4.33
1783930025,RAS251,38,45,--,4.33
1783930025,REE251,46,46,--,4.33
1783930025,RAS254,45,38,--,4.33
1783930025,RME252,40,38,--,4.33
1783930025,RAS301,12,32,--,5.08
1783930025,RVE301,15,32,--,5.08
1783930025,REE305,24,36,--,5.08
1783930025,REC301,13,8,9*,5.08
1783930025,REC302,15,32,--,5.08
1783930025,REC303,13,26,37*,5.08
1783930025,REC351,41,39,--,5.08
1783930025,REC352,40,34,--,5.08
1783930025,REC353,35,35,--,5.08
1783930025,REC354,32,31,--,5.08
1783930025,ROE047,20,39,--,4.42
1783930025,RAS402,17,32,--,4.42
1783930025,REC401,15,41,--,4.42
1783930025,REC402,11,14,0*,4.42
1783930025,REC403,14,37,--,4.42
1783930025,RCS406,9,28,25*,4.42
1783930025,REC451,38,35,--,4.42
1783930025,REC452,34,38,--,4.42
1783930025,REC453,33,36,--,4.42
1783930025,RCS456,41,37,--,4.42
1783930025,RAS501,25,36,--,4.54
1783930025,RAS502,22,41,--,4.54
1783930025,REC501A,17,22,--,4.54
1783930025,REC502,16,21,--,4.54
1783930025,REC503,13,32,--,4.54
1783930025,REC051,19,28,--,4.54
1783930025,REC551,31,40,--,4.54
1783930025,REC552,40,38,--,4.54
1783930025,REC553,35,37,--,4.54
1783930025,REC554,30,40,--,4.54
1783930025,RAS601,26,40,--,6.46
1783930025,RUC601,19,35,--,6.46
1783930025,RIC603,15,33,--,6.46
1783930025,REC601,19,35,--,6.46
1783930025,REC602,28,42,--,6.46
1783930025,REC064,15,33,--,6.46
1783930025,REC651,44,40,--,6.46
1783930025,REC652,38,38,--,6.46
1783930025,RIC653,33,37,--,6.46
1783930025,RIC651,33,37,--,6.46
1783930025,ROE072,24,44,--,6.71
1783930025,REC072,18,30,--,6.71
1783930025,REC075,19,34,--,6.71
1783930025,REC701,15,41,--,6.71
1783930025,REC702,19,39,--,6.71
1783930025,REC751,36,40,--,6.71
1783930025,REC752,32,42,--,6.71
1783930025,REC753,76,,--,6.71
1783930025,REC754,160,,--,6.71
1783930026,RAS101,25,34,--,7.83
1783930026,RAS102,23,44,--,7.83
1783930026,RAS103,25,47,--,7.83
1783930026,RME101,26,56,--,7.83
1783930026,RCS101,24,45,--,7.83
1783930026,RAS152,46,44,--,7.83
1783930026,RME151,46,44,--,7.83
1783930026,RCS151,44,42,--,7.83
1783930026,RCE151,42,39,--,7.83
1783930026,RAS203,23,42,--,7.96
1783930026,RAS201,23,47,--,7.96
1783930026,REE201,23,50,--,7.96
1783930026,RAS204,23,44,--,7.96
1783930026,REC201,23,49,--,7.96
1783930026,RAS251,45,44,--,7.96
1783930026,REE251,45,47,--,7.96
1783930026,RAS254,40,45,--,7.96
1783930026,RME252,44,44,--,7.96
1783930026,RAS301,22,47,--,8.13
1783930026,RVE301,21,68,--,8.13
1783930026,REE305,26,49,--,8.13
1783930026,REC301,26,43,--,8.13
1783930026,REC302,20,51,--,8.13
1783930026,REC303,24,58,--,8.13
1783930026,REC351,40,45,--,8.13
1783930026,REC352,42,36,--,8.13
1783930026,REC353,49,46,--,8.13
1783930026,REC354,40,41,--,8.13
1783930026,ROE047,29,48,--,8.29
1783930026,RAS402,22,49,--,8.29
1783930026,REC401,27,31,--,8.29
1783930026,REC402,24,56,--,8.29
1783930026,REC403,28,48,--,8.29
1783930026,RCS406,29,53,--,8.29
1783930026,REC451,41,42,--,8.29
1783930026,REC452,46,48,--,8.29
1783930026,REC453,43,45,--,8.29
1783930026,RCS456,50,42,--,8.29
1783930026,RAS501,28,41,--,8.13
1783930026,RAS502,27,47,--,8.13
1783930026,REC501A,28,49,--,8.13
1783930026,REC502,30,41,--,8.13
1783930026,REC503,23,56,--,8.13
1783930026,REC051,28,44,--,8.13
1783930026,REC551,46,42,--,8.13
1783930026,REC552,48,45,--,8.13
1783930026,REC553,44,44,--,8.13
1783930026,REC554,45,45,--,8.13
1783930026,RAS601,28,54,--,8.71
1783930026,RUC601,23,50,--,8.71
1783930026,RIC603,26,52,--,8.71
1783930026,REC601,27,53,--,8.71
1783930026,REC602,29,54,--,8.71
1783930026,REC064,21,49,--,8.71
1783930026,REC651,44,44,--,8.71
1783930026,REC652,46,45,--,8.71
1783930026,RIC653,47,45,--,8.71
1783930026,RIC651,45,45,--,8.71
1783930026,ROE072,27,31,--,7.83
1783930026,REC072,29,48,--,7.83
1783930026,REC075,28,62,--,7.83
1783930026,REC701,25,34,--,7.83
1783930026,REC702,28,38,--,7.83
1783930026,REC751,48,40,--,7.83
1783930026,REC752,42,42,--,7.83
1783930026,REC753,78,,--,7.83
1783930026,REC754,160,,--,7.83
1783930027,RAS101,19,53,--,7.58
1783930027,RAS102,19,50,--,7.58
1783930027,RAS103,22,52,--,7.58
1783930027,RME101,22,35,--,7.58
1783930027,RCS101,20,45,--,7.58
1783930027,RAS152,41,39,--,7.58
1783930027,RME151,42,47,--,7.58
1783930027,RCS151,40,44,--,7.58
1783930027,RCE151,44,40,--,7.58
1783930027,RAS203,17,39,--,7.71
1783930027,RAS201,20,50,--,7.71
1783930027,REE201,26,52,--,7.71
1783930027,RAS204,23,27,--,7.71
1783930027,REC201,24,51,--,7.71
1783930027,RAS251,44,45,--,7.71
1783930027,REE251,46,48,--,7.71
1783930027,RAS254,45,45,--,7.71
1783930027,RME252,40,45,--,7.71
1783930027,RAS301,22,38,--,7.5
1783930027,RVE301,23,54,--,7.5
1783930027,REE305,27,43,--,7.5
1783930027,REC301,26,31,--,7.5
1783930027,REC302,22,30,--,7.5
1783930027,REC303,22,51,--,7.5
1783930027,REC351,47,49,--,7.5
1783930027,REC352,42,40,--,7.5
1783930027,REC353,39,42,--,7.5
1783930027,REC354,45,47,--,7.5
1783930027,ROE047,26,49,--,7.38
1783930027,RAS402,22,46,--,7.38
1783930027,REC401,22,33,--,7.38
1783930027,REC402,19,44,--,7.38
1783930027,REC403,22,44,--,7.38
1783930027,RCS406,24,37,--,7.38
1783930027,REC451,43,40,--,7.38
1783930027,REC452,43,46,--,7.38
1783930027,REC453,42,45,--,7.38
1783930027,RCS456,41,41,--,7.38
1783930027,RAS501,30,45,--,7.38
1783930027,RAS502,21,42,--,7.38
1783930027,REC501A,20,47,--,7.38
1783930027,REC502,29,35,--,7.38
1783930027,REC503,23,40,--,7.38
1783930027,REC051,24,33,--,7.38
1783930027,REC551,39,47,--,7.38
1783930027,REC552,48,46,--,7.38
1783930027,REC553,44,47,--,7.38
1783930027,REC554,38,45,--,7.38
1783930027,RAS601,28,50,--,7.79
1783930027,RUC601,23,46,--,7.79
1783930027,RIC603,26,48,--,7.79
1783930027,REC601,19,43,--,7.79
1783930027,REC602,25,48,--,7.79
1783930027,REC064,21,45,--,7.79
1783930027,REC651,44,45,--,7.79
1783930027,REC652,47,46,--,7.79
1783930027,RIC653,46,46,--,7.79
1783930027,RIC651,38,43,--,7.79
1783930027,ROE072,27,39,--,7.5
1783930027,REC072,28,41,--,7.5
1783930027,REC075,26,51,--,7.5
1783930027,REC701,26,26,--,7.5
1783930027,REC702,26,40,--,7.5
1783930027,REC751,48,48,--,7.5
1783930027,REC752,38,48,--,7.5
1783930027,REC753,80,,--,7.5
1783930027,REC754,150,,--,7.5
1783930028,RAS101,20,29,--,5.88
1783930028,RAS102,19,37,--,5.88
1783930028,RAS103,25,21,--,5.88
1783930028,RME101,22,23,--,5.88
1783930028,RCS101,22,21,--,5.88
1783930028,RAS152,42,40,--,5.88
1783930028,RME151,42,46,--,5.88
1783930028,RCS151,42,46,--,5.88
1783930028,RCE151,45,40,--,5.88
1783930028,RAS203,15,26,--,6.25
1783930028,RAS201,19,33,--,6.25
1783930028,REE201,19,33,--,6.25
1783930028,RAS204,27,36,--,6.25
1783930028,REC201,19,21,--,6.25
1783930028,RAS251,42,46,--,6.25
1783930028,REE251,48,49,--,6.25
1783930028,RAS254,45,45,--,6.25
1783930028,RME252,48,44,--,6.25
1783930028,RAS301,18,30,--,6.46
1783930028,RVE301,18,44,--,6.46
1783930028,REE305,25,39,--,6.46
1783930028,REC301,24,22,--,6.46
1783930028,REC302,20,30,--,6.46
1783930028,REC303,17,41,--,6.46
1783930028,REC351,43,48,--,6.46
1783930028,REC352,44,41,--,6.46
1783930028,REC353,39,37,--,6.46
1783930028,REC354,42,47,--,6.46
1783930028,ROE047,27,25,--,6.92
1783930028,RAS402,23,35,--,6.92
1783930028,REC401,24,28,--,6.92
1783930028,REC402,18,48,--,6.92
1783930028,REC403,21,39,--,6.92
1783930028,RCS406,22,38,--,6.92
1783930028,REC451,42,42,--,6.92
1783930028,REC452,47,49,--,6.92
1783930028,REC453,41,42,--,6.92
1783930028,RCS456,41,37,--,6.92
1783930028,RAS501,30,46,--,5.71
1783930028,RAS502,23,47,--,5.71
1783930028,REC501A,16,29,--,5.71
1783930028,REC502,18,22,--,5.71
1783930028,REC503,14,25,--,5.71
1783930028,REC051,19,28,--,5.71
1783930028,REC551,43,47,--,5.71
1783930028,REC552,48,45,--,5.71
1783930028,REC553,37,45,--,5.71
1783930028,REC554,42,42,--,5.71
1783930028,RAS601,28,42,--,7.5
1783930028,RUC601,26,40,--,7.5
1783930028,RIC603,26,40,--,7.5
1783930028,REC601,23,38,--,7.5
1783930028,REC602,28,42,--,7.5
1783930028,REC064,18,35,--,7.5
1783930028,REC651,44,44,--,7.5
1783930028,REC652,48,45,--,7.5
1783930028,RIC653,45,45,--,7.5
1783930028,RIC651,38,42,--,7.5
1783930028,ROE072,26,31,--,7.21
1783930028,REC072,29,38,--,7.21
1783930028,REC075,27,53,--,7.21
1783930028,REC701,26,29,--,7.21
1783930028,REC702,27,21,--,7.21
1783930028,REC751,47,48,--,7.21
1783930028,REC752,38,48,--,7.21
1783930028,REC753,78,,--,7.21
1783930028,REC754,150,,--,7.21
1783930029,RAS101,18,24,--,6.17
1783930029,RAS102,19,31,--,6.17
1783930029,RAS103,23,39,--,6.17
1783930029,RME101,17,28,--,6.17
1783930029,RCS101,22,26,--,6.17
1783930029,RAS152,42,40,--,6.17
1783930029,RME151,40,44,--,6.17
1783930029,RCS151,42,41,--,6.17
1783930029,RCE151,44,42,--,6.17
1783930029,RAS203,18,36,--,6.38
1783930029,RAS201,15,53,--,6.38
1783930029,REE201,22,35,--,6.38
1783930029,RAS204,19,29,--,6.38
1783930029,REC201,19,22,--,6.38
1783930029,RAS251,40,47,--,6.38
1783930029,REE251,44,47,--,6.38
1783930029,RAS254,46,40,--,6.38
1783930029,RME252,42,40,--,6.38
1783930029,RAS301,15,35,--,6.04
1783930029,RVE301,14,20,34*,6.04
1783930029,REE305,25,43,--,6.04
1783930029,REC301,23,26,--,6.04
1783930029,REC302,18,29,--,6.04
1783930029,REC303,17,36,--,6.04
1783930029,REC351,40,38,--,6.04
1783930029,REC352,34,41,--,6.04
1783930029,REC353,39,38,--,6.04
1783930029,REC354,35,37,--,6.04
1783930029,ROE047,22,15,37*,5.5
1783930029,RAS402,20,21,--,5.5
1783930029,REC401,17,23,--,5.5
1783930029,REC402,19,28,--,5.5
1783930029,REC403,16,34,--,5.5
1783930029,RCS406,20,21,--,5.5
1783930029,REC451,40,35,--,5.5
1783930029,REC452,38,41,--,5.5
1783930029,REC453,41,44,--,5.5
1783930029,RCS456,44,38,--,5.5
1783930029,RAS501,23,35,--,6.08
1783930029,RAS502,25,32,--,6.08
1783930029,REC501A,15,28,--,6.08
1783930029,REC502,18,36,--,6.08
1783930029,REC503,12,39,--,6.08
1783930029,REC051,19,26,--,6.08
1783930029,REC551,44,47,--,6.08
1783930029,REC552,43,41,--,6.08
1783930029,REC553,37,40,--,6.08
1783930029,REC554,43,42,--,6.08
1783930029,RAS601,28,42,--,7.17
1783930029,RUC601,28,42,--,7.17
1783930029,RIC603,20,36,--,7.17
1783930029,REC601,23,38,--,7.17
1783930029,REC602,25,40,--,7.17
1783930029,REC064,16,33,--,7.17
1783930029,REC651,45,43,--,7.17
1783930029,REC652,46,43,--,7.17
1783930029,RIC653,41,41,--,7.17
1783930029,RIC651,48,43,--,7.17
1783930029,ROE072,25,37,--,7.08
1783930029,REC072,23,32,--,7.08
1783930029,REC075,24,38,--,7.08
1783930029,REC701,21,32,--,7.08
1783930029,REC702,24,31,--,7.08
1783930029,REC751,42,46,--,7.08
1783930029,REC752,42,46,--,7.08
1783930029,REC753,77,,--,7.08
1783930029,REC754,160,,--,7.08
1783930030,RAS101,22,48,--,8.5
1783930030,RAS102,27,45,--,8.5
1783930030,RAS103,30,69,--,8.5
1783930030,RME101,27,39,--,8.5
1783930030,RCS101,27,48,--,8.5
1783930030,RAS152,47,46,--,8.5
1783930030,RME151,46,47,--,8.5
1783930030,RCS151,47,45,--,8.5
1783930030,RCE151,45,39,--,8.5
1783930030,RAS203,28,40,--,8.13
1783930030,RAS201,22,56,--,8.13
1783930030,REE201,27,47,--,8.13
1783930030,RAS204,27,37,--,8.13
1783930030,REC201,28,47,--,8.13
1783930030,RAS251,44,46,--,8.13
1783930030,REE251,48,49,--,8.13
1783930030,RAS254,45,45,--,8.13
1783930030,RME252,49,47,--,8.13
1783930030,RAS301,27,39,--,7.63
1783930030,RVE301,25,38,--,7.63
1783930030,REE305,26,51,--,7.63
1783930030,REC301,27,47,--,7.63
1783930030,REC302,26,41,--,7.63
1783930030,REC303,28,40,--,7.63
1783930030,REC351,45,42,--,7.63
1783930030,REC352,46,39,--,7.63
1783930030,REC353,39,49,--,7.63
1783930030,REC354,47,48,--,7.63
1783930030,ROE047,30,36,--,8.13
1783930030,RAS402,26,45,--,8.13
1783930030,REC401,27,37,--,8.13
1783930030,REC402,28,51,--,8.13
1783930030,REC403,29,52,--,8.13
1783930030,RCS406,30,47,--,8.13
1783930030,REC451,45,47,--,8.13
1783930030,REC452,42,45,--,8.13
1783930030,REC453,45,48,--,8.13
1783930030,RCS456,47,43,--,8.13
1783930030,RAS501,29,53,--,8.88
1783930030,RAS502,28,50,--,8.88
1783930030,REC501A,28,52,--,8.88
1783930030,REC502,30,56,--,8.88
1783930030,REC503,29,56,--,8.88
1783930030,REC051,28,44,--,8.88
1783930030,REC551,46,47,--,8.88
1783930030,REC552,48,48,--,8.88
1783930030,REC553,48,48,--,8.88
1783930030,REC554,45,45,--,8.88
1783930030,RAS601,30,54,--,8.83
1783930030,RUC601,28,53,--,8.83
1783930030,RIC603,27,52,--,8.83
1783930030,REC601,29,53,--,8.83
1783930030,REC602,29,53,--,8.83
1783930030,REC064,25,51,--,8.83
1783930030,REC651,44,45,--,8.83
1783930030,REC652,46,46,--,8.83
1783930030,RIC653,48,46,--,8.83
1783930030,RIC651,48,46,--,8.83
1783930030,ROE072,29,32,--,8.13
1783930030,REC072,29,49,--,8.13
1783930030,REC075,29,48,--,8.13
1783930030,REC701,29,42,--,8.13
1783930030,REC702,29,37,--,8.13
1783930030,REC751,48,48,--,8.13
1783930030,REC752,43,48,--,8.13
1783930030,REC753,85,,--,8.13
1783930030,REC754,175,,--,8.13
1783930031,RAS101,18,45,--,7.04
1783930031,RAS102,19,26,--,7.04
1783930031,RAS103,24,32,--,7.04
1783930031,RME101,23,53,--,7.04
1783930031,RCS101,23,42,--,7.04
1783930031,RAS152,40,38,--,7.04
1783930031,RME151,43,43,--,7.04
1783930031,RCS151,43,45,--,7.04
1783930031,RCE151,46,40,--,7.04
1783930031,RAS203,23,33,--,6.46
1783930031,RAS201,20,41,--,6.46
1783930031,REE201,21,38,--,6.46
1783930031,RAS204,23,33,--,6.46
1783930031,REC201,21,23,--,6.46
1783930031,RAS251,43,45,--,6.46
1783930031,REE251,42,46,--,6.46
1783930031,RAS254,45,38,--,6.46
1783930031,RME252,46,38,--,6.46
1783930031,RAS301,19,27,--,6.96
1783930031,RVE301,23,29,--,6.96
1783930031,REE305,22,46,--,6.96
1783930031,REC301,27,34,--,6.96
1783930031,REC302,17,57,--,6.96
1783930031,REC303,23,45,--,6.96
1783930031,REC351,43,37,--,6.96
1783930031,REC352,38,34,--,6.96
1783930031,REC353,40,47,--,6.96
1783930031,REC354,40,35,--,6.96
1783930031,ROE047,28,21,--,6.5
1783930031,RAS402,21,42,--,6.5
1783930031,REC401,22,29,--,6.5
1783930031,REC402,17,45,--,6.5
1783930031,REC403,18,40,--,6.5
1783930031,RCS406,19,39,--,6.5
1783930031,REC451,41,37,--,6.5
1783930031,REC452,34,38,--,6.5
1783930031,REC453,44,45,--,6.5
1783930031,RCS456,41,37,--,6.5
1783930031,RAS501,26,45,--,7
1783930031,RAS502,23,49,--,7
1783930031,REC501A,18,43,--,7
1783930031,REC502,19,30,--,7
1783930031,REC503,19,42,--,7
1783930031,REC051,17,39,--,7
1783930031,REC551,43,36,--,7
1783930031,REC552,45,44,--,7
1783930031,REC553,38,44,--,7
1783930031,REC554,42,35,--,7
1783930031,RAS601,28,47,--,7.38
1783930031,RUC601,25,45,--,7.38
1783930031,RIC603,16,38,--,7.38
1783930031,REC601,23,43,--,7.38
1783930031,REC602,20,41,--,7.38
1783930031,REC064,23,43,--,7.38
1783930031,REC651,44,42,--,7.38
1783930031,REC652,41,41,--,7.38
1783930031,RIC653,34,39,--,7.38
1783930031,RIC651,34,39,--,7.38
1783930031,ROE072,24,27,--,7.04
1783930031,REC072,19,31,--,7.04
1783930031,REC075,21,53,--,7.04
1783930031,REC701,24,25,--,7.04
1783930031,REC702,21,40,--,7.04
1783930031,REC751,40,42,--,7.04
1783930031,REC752,36,42,--,7.04
1783930031,REC753,75,,--,7.04
1783930031,REC754,175,,--,7.04
1783930032,RAS101,18,53,--,7.75
1783930032,RAS102,27,43,--,7.75
1783930032,RAS103,25,36,--,7.75
1783930032,RME101,28,35,--,7.75
1783930032,RCS101,24,33,--,7.75
1783930032,RAS152,47,45,--,7.75
1783930032,RME151,47,44,--,7.75
1783930032,RCS151,44,47,--,7.75
1783930032,RCE151,45,39,--,7.75
1783930032,RAS203,18,37,--,7.38
1783930032,RAS201,18,40,--,7.38
1783930032,REE201,26,56,--,7.38
1783930032,RAS204,26,30,--,7.38
1783930032,REC201,24,40,--,7.38
1783930032,RAS251,42,47,--,7.38
1783930032,REE251,45,47,--,7.38
1783930032,RAS254,45,47,--,7.38
1783930032,RME252,44,43,--,7.38
1783930032,RAS301,23,54,--,7.54
1783930032,RVE301,17,50,--,7.54
1783930032,REE305,28,39,--,7.54
1783930032,REC301,27,47,--,7.54
1783930032,REC302,20,32,--,7.54
1783930032,REC303,24,43,--,7.54
1783930032,REC351,47,45,--,7.54
1783930032,REC352,42,39,--,7.54
1783930032,REC353,43,48,--,7.54
1783930032,REC354,44,41,--,7.54
1783930032,ROE047,27,45,--,8
1783930032,RAS402,23,49,--,8
1783930032,REC401,22,32,--,8
1783930032,REC402,22,44,--,8
1783930032,REC403,21,60,--,8
1783930032,RCS406,19,54,--,8
1783930032,REC451,44,45,--,8
1783930032,REC452,45,47,--,8
1783930032,REC453,47,49,--,8
1783930032,RCS456,44,47,--,8
1783930032,RAS501,28,52,--,8.17
1783930032,RAS502,25,43,--,8.17
1783930032,REC501A,23,56,--,8.17
1783930032,REC502,25,42,--,8.17
1783930032,REC503,26,41,--,8.17
1783930032,REC051,24,56,--,8.17
1783930032,REC551,45,42,--,8.17
1783930032,REC552,48,47,--,8.17
1783930032,REC553,47,46,--,8.17
1783930032,REC554,44,47,--,8.17
1783930032,RAS601,30,53,--,8
1783930032,RUC601,27,51,--,8
1783930032,RIC603,22,47,--,8
1783930032,REC601,25,50,--,8
1783930032,REC602,23,48,--,8
1783930032,REC064,22,47,--,8
1783930032,REC651,43,45,--,8
1783930032,REC652,44,45,--,8
1783930032,RIC653,44,45,--,8
1783930032,RIC651,37,43,--,8
1783930032,ROE072,28,39,--,8.17
1783930032,REC072,28,41,--,8.17
1783930032,REC075,28,52,--,8.17
1783930032,REC701,25,48,--,8.17
1783930032,REC702,28,44,--,8.17
1783930032,REC751,46,48,--,8.17
1783930032,REC752,42,48,--,8.17
1783930032,REC753,82,,--,8.17
1783930032,REC754,155,,--,8.17
1783930033,RAS101,20,42,--,7.25
1783930033,RAS102,19,39,--,7.25
1783930033,RAS103,22,43,--,7.25
1783930033,RME101,22,31,--,7.25
1783930033,RCS101,27,46,--,7.25
1783930033,RAS152,40,42,--,7.25
1783930033,RME151,42,45,--,7.25
1783930033,RCS151,47,46,--,7.25
1783930033,RCE151,44,40,--,7.25
1783930033,RAS203,25,42,--,7.29
1783930033,RAS201,22,39,--,7.29
1783930033,REE201,23,56,--,7.29
1783930033,RAS204,25,21,--,7.29
1783930033,REC201,25,28,--,7.29
1783930033,RAS251,44,46,--,7.29
1783930033,REE251,47,47,--,7.29
1783930033,RAS254,45,47,--,7.29
1783930033,RME252,46,41,--,7.29
1783930033,RAS301,21,44,--,7.33
1783930033,RVE301,15,52,--,7.33
1783930033,REE305,26,32,--,7.33
1783930033,REC301,24,12,45*,7.33
1783930033,REC302,23,42,--,7.33
1783930033,REC303,23,51,--,7.33
1783930033,REC351,40,36,--,7.33
1783930033,REC352,44,44,--,7.33
1783930033,REC353,49,44,--,7.33
1783930033,REC354,40,45,--,7.33
1783930033,ROE047,26,32,--,6.79
1783930033,RAS402,20,40,--,6.79
1783930033,REC401,22,32,--,6.79
1783930033,REC402,20,32,--,6.79
1783930033,REC403,19,35,--,6.79
1783930033,RCS406,21,41,--,6.79
1783930033,REC451,43,37,--,6.79
1783930033,REC452,39,42,--,6.79
